Real,K-AGRUED,GRUED,LSTM,ARIMA
48,36.3286,35.9816,33.3676,30.4613
54,45.1828,45.2144,43.2767,38.9151
23,45.6699,46.2157,51.8253,54.151
34,36.0845,36.035,36.7719,37.5402
44,36.4162,36.2346,34.7949,31.5156
32,40.5869,40.7602,43.2188,42.7633
55,42.0489,42.1381,39.2047,36.0672
42,46.7484,47.1661,48.6989,46.7294
51,47.6513,48.1647,47.3859,45.7921
26,43.8094,44.3233,49.0195,50.242
34,36.6116,36.7763,37.778,38.4779
69,41.8667,41.9222,35.7292,29.029
59,56.0192,56.7583,56.4134,52.4021
40,54.5893,55.589,58.8809,60.3966
66,50.5287,51.1496,47.3646,43.8847
46,53.3221,54.102,56.2618,54.626
43,49.6763,50.5077,52.053,52.593
32,42.3787,42.9073,45.8313,46.4804
54,41.449,41.7681,39.0971,36.3306
25,42.7812,43.3311,48.3123,48.865
41,38.0884,38.4387,38.0771,38.3903
45,39.7956,40.1076,39.4691,36.4576
69,49.584,50.1231,45.6908,40.4679
57,57.5031,58.3653,58.7729,55.9504
45,54.8005,55.7929,57.9649,58.6064
62,51.3234,52.0626,49.4971,46.6609
56,54.6301,55.4278,55.3797,52.5435
68,57.7886,58.6985,56.0522,52.7174
55,58.6128,59.5372,60.4524,58.8093
43,53.4727,54.4263,56.7874,57.6504
50,47.7168,48.4017,47.9499,46.9304
68,51.8498,52.486,48.773,44.0289
36,55.0196,54.897,58.1955,60.3629
57,50.3725,49.5238,46.3595,45.0482
61,53.5225,52.6871,49.6717,46.2513
64,59.2053,59.1052,56.5444,54.5482
45,57.0989,57.2054,58.8567,60.1949
80,57.5893,57.1815,50.312,45.5264
70,65.0043,65.2871,63.1035,60.1686
48,62.5676,63.1631,65.1915,68.0157
65,56.6907,56.6483,53.3534,51.3037
59,57.9846,58.0001,56.9069,54.8499
46,56.0391,56.2528,57.6823,58.6445
45,49.861,49.6091,49.9889,49.9455
70,52.0018,51.4494,46.3682,41.5355
25,52.4001,52.595,58.8839,61.7741
66,47.502,46.9586,41.7337,38.6547
50,52.3541,52.1236,52.5437,49.557
22,47.9246,48.1031,53.8411,57.8261
54,39.6473,38.7384,35.026,32.3396
50,46.8593,46.3323,45.5372,41.8369
38,48.8735,48.9076,51.2423,51.8347
59,47.3836,47.0525,43.9631,40.7491
55,52.8235,52.8397,52.2303,49.2229
40,52.0528,52.3683,54.9965,55.8313
38,44.9003,44.8319,46.3944,46.7287
56,44.6509,44.2924,41.5683,38.0078
44,49.3265,49.3855,50.8155,49.2755
33,45.6574,45.793,48.8461,50.0844
54,42.81,42.5221,39.9353,36.9327
35,45.6831,45.699,48.6508,47.9286
40,42.8401,42.8298,43.6377,43.5417
59,44.9117,44.7349,41.5789,37.1802
64,54.7743,55.0606,53.0114,48.6549
68,60.8667,61.4783,59.5788,56.4412
44,58.3294,59.0322,62.3883,63.4498
30,47.1742,47.6825,51.8216,54.4189
50,40.4857,40.4063,38.4729,36.1845
35,43.2429,43.3399,45.9496,44.8518
62,46.2566,46.3963,42.7968,39.2286
37,49.5255,49.9037,53.5454,52.8183
60,49.0852,49.4759,46.867,44.5492
31,47.8746,48.2766,53.0033,53.3012
23,38.72,39.0127,43.1844,46.3687
67,37.8825,37.8114,31.3174,25.6081
39,49.6117,49.97,53.4361,51.3773
75,53.8385,54.4003,49.1415,45.046
70,61.7797,62.3701,60.8796,55.9386
45,60.8707,61.7059,65.3238,66.9789
49,51.61,52.3077,52.879,52.9465
28,44.2425,44.6869,49.193,50.5591
94,49.2709,49.4903,38.7935,30.8788
57,64.0856,64.6546,67.3951,64.0785
48,59.9701,60.9542,63.0891,65.0631
45,49.5357,50.1312,51.4672,51.3059
52,47.9456,48.4069,47.7862,45.9377
70,53.8528,54.3572,50.7584,45.9463
62,60.5188,61.1899,61.1136,58.2953
39,56.035,56.8313,60.9101,62.7498
25,42.8169,43.3827,47.9308,51.4218
39,34.8342,34.9907,34.522,34.6326
26,35.446,35.6384,38.7203,39.1605
33,36.1933,33.8204,33.5643,33.7796
56,41.1426,38.7807,34.1126,30.2162
57,52.1248,50.8913,48.7127,45.4809
22,49.5434,49.0019,54.7282,58.503
52,41.5935,39.8541,36.3719,34.5501
67,50.3122,48.8048,43.9606,38.2035
54,58.8307,58.5939,58.9142,57.9892
76,60.9885,60.7593,55.9115,52.153
46,60.6401,60.6795,63.5746,64.5223
100,64.2886,64.12,54.0726,46.9106
33,64.4476,64.7389,72.2961,76.0453
40,51.5046,51.6171,53.0787,55.8386
53,44.2534,43.0529,40.562,37.1726
81,56.5646,55.9494,49.4867,42.6968
69,66.6676,66.8739,65.8765,63.419
51,63.3035,63.7024,65.7514,67.593
76,59.9642,59.9952,55.3094,51.3637
63,63.4173,63.5914,63.428,61.2622
58,61.8683,62.2182,62.4004,62.3023
76,61.4876,61.6201,57.5375,53.4136
46,61.0782,61.3749,64.8534,65.8096
46,53.1711,53.3762,54.5667,55.3701
40,46.3386,46.031,47.603,47.0991
35,42.7857,42.3852,44.3853,44.5104
33,38.9847,38.4195,40.1266,40.0241
51,40.6395,40.0106,37.7513,34.537
44,46.5669,46.2756,47.229,45.1647
76,53.5378,53.4478,47.9191,42.3571
51,59.7154,59.9835,62.4338,61.1586
62,58.1275,58.5731,57.2009,55.767
72,59.8865,60.1373,57.2518,52.7903
66,64.1976,64.6425,64.1338,61.9658
75,65.4888,66.0131,63.3502,60.31
93,71.2346,71.7297,66.1817,60.441
35,66.4834,66.9513,74.5735,79.5187
60,54.5136,55.1492,53.1856,52.8567
64,54.4503,54.5833,52.7659,48.0472
75,62.7193,63.1836,60.2121,56.0823
111,74.4827,74.9984,65.9015,57.2064
60,76.2338,76.5755,80.6395,83.0444
46,63.5001,64.354,67.4307,70.9606
75,55.6479,56.0342,51.3735,46.8522
52,59.7376,60.1531,62.6069,61.1449
59,57.5589,58.1894,57.6499,56.6933
71,58.5222,58.9526,56.1913,51.8816
53,60.6325,61.157,63.2937,62.6184
39,53.2082,53.8256,57.3111,59.1327
67,49.6891,49.9854,46.0334,42.3789
95,64.0494,64.4185,57.3625,48.5591
40,66.9806,67.4046,74.303,77.4979
52,55.0857,55.9434,56.0626,57.4314
60,51.1561,51.4634,49.8614,46.2784
60,56.6605,57.1454,56.7,54.146
60,58.0925,58.6543,58.3813,56.4521
69,59.8891,60.4528,58.3763,55.1093
97,68.8282,69.3841,62.5641,55.2812
63,72.3873,72.7699,75.2423,75.0974
84,69.9584,70.7633,66.3942,63.4095
116,78.2214,78.7,69.459,60.1013
78,81.8483,82.0529,82.9319,82.9573
65,73.7955,73.9759,73.8836,77.4506
74,66.661,66.4456,63.1355,61.1856
72,67.2681,67.0209,64.715,62.5803
79,69.3328,69.2048,65.5416,62.9712
69,69.26,69.1985,68.1628,67.4295
50,63.2573,63.2042,65.2626,67.1776
53,55.4984,54.9716,54.5254,54.022
46,51.8368,50.9927,51.7152,51.001
55,51.3621,50.4357,48.7989,46.6981
54,53.4189,52.6302,51.9193,49.7342
52,54.2196,53.6481,53.5668,52.3018
96,62.0222,61.4223,52.353,44.3227
87,75.2113,75.2055,72.1233,67.8131
69,74.6207,74.8006,75.0299,76.7528
59,66.0902,66.2889,67.0317,68.0054
48,57.6035,57.5497,59.3243,59.8889
72,56.385,56.0025,51.6808,47.4302
63,61.7795,61.6352,61.2339,58.4506
49,59.6828,59.7825,61.8925,62.7224
104,63.8309,63.6521,53.2446,44.5076
53,70.3175,70.3673,75.0421,75.9221
67,64.8142,65.2828,63.5006,63.2565
64,60.8908,60.8768,60.0709,57.2612
102,69.7302,69.8837,61.5316,54.0176
63,73.6323,73.7308,76.4933,77.1592
96,73.5814,74.0589,67.3556,63.2044
68,72.7846,72.9204,74.231,73.5283
96,74.3049,74.7413,68.4332,64.1774
62,72.2176,72.3721,74.9685,75.586
82,69.5289,70.0278,66.0603,63.498
64,67.4661,67.6899,68.6673,67.3956
84,68.4378,68.8596,64.5305,60.794
114,78.3914,78.6322,69.8509,61.3541
70,80.2302,80.25,82.7757,84.8849
69,71.8699,72.411,71.832,72.7922
105,72.4332,72.8029,64.6039,57.048
126,87.5955,87.6955,78.3619,69.9456
58,82.0642,82.0009,87.7754,94.0687
58,67.6134,68.3813,69.1295,71.6019
77,60.6625,60.9776,57.1246,52.447
74,67.0678,67.3772,65.9882,62.4706
55,65.1611,65.5913,67.9907,68.6836
84,63.7207,64.2336,59.0579,54.4528
74,68.9676,69.2394,68.4854,65.0453
86,72.3628,72.8372,69.1159,65.64
70,71.531,71.8489,72.2747,71.1268
80,70.1365,70.6717,67.831,65.1758
60,67.0561,67.4339,69.3186,68.981
81,65.9363,66.5357,62.5404,58.9711
83,70.4817,70.8196,68.087,63.5247
97,76.9301,77.31,72.1355,67.2119
82,78.1985,78.3947,77.3506,75.699
103,79.8915,80.3156,73.898,69.0959
84,80.0588,80.1739,79.1929,77.5267
58,72.166,72.5699,75.2948,77.7107
81,65.836,66.5108,62.3594,59.0804
110,75.5402,75.8804,67.7193,58.9073
109,86.6883,86.7063,81.2495,76.1277
95,86.3404,86.3965,83.509,82.4341
95,83.0392,83.2804,79.3746,77.2052
67,76.5532,76.3124,77.3462,80.2401
87,72.594,72.4084,67.1751,64.5048
82,73.8865,73.548,70.6967,67.9437
78,74.238,74.0431,71.8803,71.136
67,70.1658,69.9524,69.6254,69.7298
55,63.6359,63.3497,64.4069,65.1141
85,63.5578,62.9493,56.6252,51.276
70,69.0967,68.7323,68.1137,65.7399
81,70.8089,70.6867,67.0662,64.6021
83,72.5572,72.3461,69.1155,65.885
68,71.6733,71.5461,71.6867,71.8286
88,71.2089,71.1295,66.01,62.1413
63,70.4117,70.2349,71.7207,71.7849
55,63.6524,63.6604,64.8412,65.9305
51,55.809,55.4343,56.1125,55.5224
62,54.9544,54.4011,52.2566,49.2978
80,62.1184,61.7066,57.0275,51.4411
64,67.1484,67.0188,67.6465,66.3478
96,70.8646,70.9078,63.9922,58.3576
86,76.801,76.6564,74.4295,71.1528
62,73.1473,73.1535,75.1695,77.4692
90,69.8607,70.0253,64.307,59.8775
66,70.6974,70.611,71.9112,70.9431
54,64.6009,64.8147,66.7601,68.2477
65,58.493,58.4813,56.6262,54.1536
101,67.7733,67.6972,59.477,51.0963
62,73.5164,73.3854,76.5763,77.2569
63,66.6517,67.0258,67.0224,67.6295
57,59.5481,59.6275,60.2688,59.0568
70,60.0147,60.1117,57.5841,54.2905
60,61.8606,61.9333,62.6049,60.8467
66,61.5477,61.7713,60.5469,58.4915
74,63.6598,63.8008,61.3688,57.5929
54,63.5088,63.68,66.1749,66.2517
56,57.9244,58.2516,58.5583,58.1259
66,57.0666,57.1867,55.1979,51.8907
58,59.7109,59.8852,60.6138,58.9517
87,64.201,64.4991,58.8538,53.3675
74,70.6181,70.6967,70.3649,67.4674
94,74.5975,74.9241,69.7535,65.3975
75,75.1514,75.1814,75.4443,74.2113
71,71.2722,71.6174,71.1947,70.8114
50,62.9816,63.3312,66.5669,67.7914
65,57.505,57.9582,56.0467,54.1918
45,55.5677,55.8071,58.9472,58.8352
40,49.336,49.7388,52.1518,53.7025
45,44.2122,44.3461,44.6122,44.019
79,52.1534,52.276,46.1238,40.0448
78,66.5341,66.7041,64.6259,59.6056
43,64.4571,64.7815,70.1198,73.0038
32,49.354,49.9721,54.097,57.8788
63,43.8377,43.9707,39.6976,36.5969
57,53.7519,53.9037,53.922,50.674
31,51.921,52.3929,57.8008,60.8404
10,35.7326,36.0436,42.6811,48.887
3,19.4144,19.6277,24.7931,29.8738
0,11.3058,12.2661,16.817,19.3802
0,8.61741,10.0419,14.1157,15.5937
0,8.03176,9.59336,13.5662,14.67
0,8.05431,9.60584,13.5651,14.7453
0,10.0187,9.05294,11.8419,14.16
3,10.5212,9.66582,11.9145,13.6589
59,22.9432,21.9042,13.2741,6.67111
59,48.3186,45.9571,42.7952,37.3176
61,58.9787,58.0792,56.664,54.4071
67,60.8937,60.0772,57.7213,54.6399
34,56.7964,56.1483,61.1329,63.4288
60,50.1499,49.0175,45.558,43.2256
64,55.3358,54.0913,51.4895,47
43,57.2504,56.6588,59.6196,60.33
52,51.5558,50.7365,49.8231,48.7292
53,51.4349,50.3818,49.5398,47.1346
24,47.6862,46.8996,52.3243,54.9068
36,37.9018,36.6307,36.7003,37.0547
38,37.5997,36.0986,35.9768,34.3183
81,49.4929,48.2664,40.2069,32.9097
44,59.7991,59.2704,63.4852,62.9283
35,51.4447,51.3046,54.6401,57.2831
55,44.4582,43.5133,40.7211,37.8325
70,54.2221,53.4628,49.5416,44.0681
69,63.5389,63.2749,61.8972,58.597
50,61.8229,61.7371,64.4493,65.1684
32,50.89,50.7866,55.1206,57.7023
78,48.754,48.1438,40.7772,34.9129
50,58.7002,58.2995,61.0421,58.9287
32,52.4404,52.5628,57.2049,60.4423
33,39.6429,39.1787,40.8719,41.8439
52,40.0925,39.4525,36.8679,33.6408
69,52.0514,51.6097,47.7075,42.2665
35,55.669,55.6014,61.0367,62.6236
74,52.8936,52.941,47.4257,43.7244
66,60.757,60.5554,59.8921,55.5735
70,65.2136,65.4096,64.0989,62.0531
80,67.3316,67.4584,64.4011,60.4403
85,72.4031,72.4551,69.4808,65.5994
58,70.0061,70.0127,73.0378,74.312
52,60.4654,60.8844,62.6255,63.7751
51,53.1113,53.3034,53.9481,53.329
48,50.9308,51.0672,52.0242,51.4403
48,49.4581,49.5947,50.1928,49.548
78,54.8479,54.9686,49.4761,44.1436
45,60.1567,60.224,64.6857,64.9264
50,53.7594,54.2973,54.9656,55.9397
60,51.4587,51.6145,49.8624,47.1223
46,53.7534,53.9903,56.3276,56.1815
59,52.4997,52.8732,51.3447,49.939
67,56.7732,57.0017,54.911,51.3582
47,58.2727,58.5904,61.7474,62.3273
29,48.2356,48.7431,53.5211,57.2102
39,38.4187,38.6148,38.8329,39.8405
91,49.4755,49.5548,39.8665,31.4475
36,61.4362,61.4019,68.906,70.3222
67,55.8929,56.7401,53.3383,53.0668
47,54.0831,54.2717,56.8003,55.7375
44,51.2004,51.7786,53.5203,55.2357
50,47.1984,47.5396,47.1392,46.6655
52,49.5623,49.8902,49.6713,48.6391
82,57.5828,57.9879,52.1756,47.1201
74,67.9053,68.0827,67.2699,63.8468
85,71.9643,72.3794,68.9986,65.8147
66,71.2571,70.5619,71.1054,70.709
68,67.128,66.5534,65.0809,63.9345
26,56.4431,55.6413,62.3159,66.1093
41,43.2113,41.6099,40.8606,41.289
47,42.4789,40.2864,38.3999,35.9755
60,50.5373,48.9086,45.6669,42.0959
54,55.6909,54.5685,54.2746,52.1775
80,60.8286,59.9374,54.2677,48.9816
42,61.7707,61.0917,65.7748,66.8074
61,55.8237,55.2744,52.8343,51.3096
21,48.4156,47.4097,53.8064,56.3375
59,42.7178,41.4567,36.6687,34.0782
58,50.9525,49.5666,47.6126,43.1359
51,56.1911,55.6178,56.3742,55.5476
60,54.9889,54.3606,52.5245,50.102
87,62.6701,62.0608,55.6352,48.9193
92,74.8674,74.4208,70.2593,64.7997
86,78.7851,78.3493,76.2944,74.5519
75,75.4813,75.1575,74.8368,74.6667
33,62.8936,62.745,69.7439,74.5715
42,46.9464,46.7154,47.2409,48.4324
54,44.7595,43.9138,41.5923,38.346
52,51.2963,50.7754,50.5321,48.3948
59,54.1323,53.8421,52.412,50.0653
83,61.3767,61.1319,55.6559,49.7374
70,68.8511,68.6134,68.6287,66.2016
77,69.477,69.5296,67.3082,65.0442
70,68.4619,68.3837,68.0395,66.2266
48,62.7146,62.7804,66.2702,67.9393
67,56.9502,57.1059,54.246,51.8906
57,58.4742,58.3721,58.9994,57.0124
88,64.1481,64.3157,58.1922,52.7282
64,68.9321,68.7422,70.553,69.196
67,66.0657,66.3727,65.7156,65.0886
73,64.3996,64.545,62.4824,59.4185
91,70.6746,70.7882,65.8589,60.569
73,73.9093,73.7336,74.328,73.2081
86,73.3145,73.5319,70.0319,67.2348
86,74.93,74.8787,72.4069,69.0313
108,81.0848,81.0424,74.3177,68.6415
94,84.3292,83.811,81.7962,79.7764
85,81.2844,81.0373,79.6797,79.535
80,76.1869,76.1931,75.042,74.0619
109,79.2501,79.3915,71.9047,65.6564
82,81.5181,81.0177,81.4871,80.8002
120,85.1362,85.2283,75.8699,69.645
119,91.7566,91.0478,85.007,79.7117
82,87.219,86.5061,87.581,90.4332
52,72.662,72.7684,76.9981,81.5237
102,67.4216,68.1401,59.1078,53.0367
94,78.5226,78.2508,75.5124,70.1194
67,76.947,76.7997,79.0165,81.0267
97,73.8025,74.3552,68.0879,63.7395
62,72.5776,72.4239,75.7588,76.1644
70,67.1352,67.8275,66.4893,66.2681
74,65.1384,65.5505,63.604,60.8441
64,65.8859,66.2694,66.9196,66.3065
61,62.3226,62.9134,63.1552,63.1013
52,57.651,58.2248,59.6845,60.3866
65,56.112,56.7383,54.4607,53.1515
32,54.1728,52.8934,57.3867,58.9853
72,51.2454,49.5922,42.8512,38.584
65,59.8872,58.3894,56.4433,51.8631
48,60.5889,59.8417,61.9589,62.6114
31,49.487,48.4221,51.7773,53.9462
31,38.9669,37.1944,38.1037,39.171
44,38.0295,36.0463,33.8457,32.0882
71,49.1173,47.3482,41.0945,35.3825
47,57.7538,56.7955,59.0408,58.0285
61,55.958,55.3025,52.9371,51.0228
44,53.7294,52.8063,54.6286,54.0708
62,52.9684,52.1625,48.9531,46.2865
84,61.501,60.6322,54.5283,47.8093
101,75.9497,75.3981,69.0854,62.1273
74,78.5304,77.7872,78.9619,79.3616
122,82.4557,82.2309,71.5086,63.949
67,81.2983,80.2514,84.6267,86.8388
69,72.4689,72.4508,71.9562,73.2284
112,73.6017,73.3388,63.4144,54.525
72,79.2935,78.4466,80.9847,81.1293
72,73.2326,73.1602,72.4687,73.0403
84,69.8202,69.6592,65.8712,61.7693
132,83.4669,83.1579,71.0793,60.4756
72,85.3411,84.1514,88.4758,91.6503
74,76.0519,76.0266,75.1039,76.588
71,67.8461,67.7609,66.862,64.8879
94,71.6875,71.6805,65.9152,60.5182
76,75.1998,74.7875,74.9884,73.4112
91,75.7291,75.7207,71.4853,68.3022
72,74.1314,73.808,74.6086,73.876
68,69.3706,69.4895,69.4257,69.2706
91,69.5899,69.7376,64.2479,59.1452
87,76.0057,75.7321,73.4442,69.8072
60,72.4422,72.2498,75.2747,77.2796
63,63.4877,63.9175,63.5334,63.432
45,56.3507,56.5658,59.3896,60.305
75,55.5371,55.8994,50.7073,47.1711
61,61.5156,61.5264,62.1347,59.8542
65,62.1668,62.5992,61.6422,60.6394
58,59.8398,60.1379,60.6528,59.8714
124,70.9919,71.4242,58.0372,47.5527
96,85.812,84.9236,83.9128,80.3039
33,72.9716,72.5566,81.8257,90.6684
90,59.8172,60.8294,52.2919,48.9145
31,58.9863,58.8399,66.947,68.7686
48,49.3978,50.3742,49.8307,52.658
43,43.8066,44.0208,44.5556,43.9176
54,47.2874,47.7356,46.0338,45.2097
69,54.0342,54.42,50.8434,47.4033
85,65.4229,65.8006,61.1967,56.29
78,72.2072,72.3153,71.2787,68.9908
48,66.217,66.52,70.9955,74.0307
50,54.4434,55.3257,55.915,57.8943
42,47.8774,48.4207,49.9072,51.1993
66,49.6164,50.2089,46.0133,44.02
49,54.7951,55.1916,57.027,56.8538
68,56.1654,56.9638,53.6768,52.4799
45,56.0744,56.5287,59.618,60.6559
52,51.689,52.5511,52.0272,53.5655
29,45.521,46.0876,50.2664,53.6283
56,43.8912,41.8027,37.1698,34.7879
36,46.9161,44.872,46.3826,46.0328
39,44.1813,42.5119,42.2318,42.6188
43,42.2493,40.2316,38.7999,37.7153
65,48.919,47.1202,41.8592,37.6053
73,60.3322,59.1068,55.0616,49.9148
61,64.6175,63.8966,64.1109,62.5857
66,62.5345,61.9573,60.042,57.8777
41,57.3396,56.6321,59.9219,60.8709
44,48.8348,48.0338,47.9336,48.2403
60,48.3692,47.1037,43.2442,39.841
57,55.0435,54.1184,52.8989,50.2457
75,60.3301,59.7504,55.2169,50.8626
79,67.4424,66.8849,63.6815,59.0705
66,69.0341,68.6106,69.0402,68.0793
53,62.5204,62.3152,63.9944,64.6271
36,51.8704,51.5775,54.6833,56.6029
69,48.6963,48.0741,42.1547,38.1676
28,51.13,50.4772,56.0708,57.4797
27,39.9353,39.6727,41.8781,45.187
46,34.6725,33.9702,31.1496,28.804
55,44.8337,44.0721,41.272,37.8878
72,55.9014,55.5581,51.0834,46.5357
36,57.1308,56.9193,62.1041,63.9692
37,45.8292,45.9611,47.2236,49.5101
67,44.8666,44.4657,38.6806,34.1024
46,53.8436,53.5442,55.4959,54.4782
31,47.8047,48.0161,51.5031,54.5969
47,40.1277,40.0178,37.9593,37.1639
20,38.7689,38.5053,43.0927,45.4407
49,35.6645,35.7054,32.27,31.1577
42,41.7248,41.4124,41.5157,39.782
66,49.3436,49.4766,44.9231,41.7972
37,52.385,52.4053,56.3153,57.269
46,46.5568,47.0243,46.4821,47.6386
65,48.3714,48.4538,44.1885,40.4803
22,49.6581,49.8243,56.7798,60.3971
42,38.8206,39.3345,37.9674,39.9345
54,41.161,41.2161,38.3261,35.0676
53,50.4004,50.6734,49.9377,48.6592
51,51.9183,52.3822,52.3459,52.2909
33,47.2544,47.7441,51.031,53.6585
42,40.7188,41.238,40.6033,41.8167
68,46.1727,46.495,41.1118,36.9973
29,51.3937,51.6923,57.5242,60.1763
93,52.6561,53.4806,42.7034,37.8406
53,63.5652,63.409,67.2045,65.7079
42,57.2172,58.2031,61.1729,65.1459
53,47.2586,47.9521,46.1566,46.2688
53,49.8159,50.3492,49.499,48.7761
37,48.7868,49.4728,52.1885,54.7405
55,45.4329,46.1896,43.4059,43.4943
22,43.4534,43.9699,49.3861,53.0919
69,41.9548,42.7497,35.6399,34.1271
48,51.6766,51.9412,53.3973,52.0521
56,53.5635,54.5535,53.344,54.4622
38,49.239,49.937,52.6183,55.0079
54,46.2876,47.168,44.7266,45.6698
103,59.397,60.0137,49.0992,41.1232
51,70.2229,69.9534,75.8839,77.6037
45,59.5511,59.1452,60.86,63.0522
59,50.6969,49.0629,45.2385,42.5351
53,54.1,52.6531,51.5324,49.4607
33,50.1862,49.064,51.8167,53.4591
40,41.9017,40.3707,39.2011,39.4229
50,42.8979,41.1041,38.0418,35.9128
62,50.9764,49.5441,45.4621,41.842
42,53.7611,52.7981,54.6519,54.6201
37,46.7185,45.8567,46.7514,47.9866
51,43.3039,42.0112,38.8633,36.9768
50,48.1804,46.9911,45.4468,43.5094
37,47.8212,47.0053,48.5121,49.2996
24,39.338,38.4412,41.0433,43.6762
53,36.5243,35.544,30.7755,28.0927
52,46.6466,45.4917,43.438,40.5202
23,46.0555,45.5472,50.2819,53.4223
53,39.0274,38.4163,33.9885,32.3151
48,45.4812,44.5165,43.3149,40.9535
42,48.0225,47.6671,48.1791,48.5499
42,44.3682,43.9467,43.5967,43.6596
43,43.3003,42.8343,42.1042,41.6719
69,48.8978,48.4965,42.6962,38.4047
56,57.5071,57.1993,57.257,55.221
59,57.6045,57.7641,56.5731,55.6983
55,55.5867,55.593,55.1004,54.0698
28,49.0696,49.1799,53.7079,56.9252
40,38.837,38.9161,37.8129,38.8268
41,38.7835,38.5529,37.7421,36.799
33,40.0962,40.0618,41.2945,42.5113
39,37.8455,37.9046,37.1589,37.4805
47,40.4577,40.4481,38.5052,37.1378
66,49.0693,49.1562,44.4571,40.8423
44,54.3451,54.4952,56.8569,57.3025
54,50.7431,51.3323,49.6265,49.7757
36,47.0633,47.3301,49.6637,51.1054
31,40.1353,40.6342,42.2065,45.116
46,37.051,37.4184,35.0311,34.1803
71,47.7934,48.0354,42.0348,37.3202
53,57.8522,58.1153,59.3385,58.7092
65,57.5586,58.3441,55.752,54.9311
93,64.6812,65.1521,57.8546,51.7724
44,67.1314,66.9794,73.3456,76.3396
48,54.5502,55.7586,56.1837,59.326
57,48.441,49.0456,46.4866,45.2873
44,50.5312,51.1516,52.4409,53.5498
41,46.0989,46.954,47.5432,49.8607
48,43.4821,44.2027,42.6364,42.9835
37,43.7687,44.4426,45.7827,47.6101
44,41.7041,42.5383,41.4372,42.8718
41,41.9354,42.6303,42.5898,43.607
38,41.4435,42.2582,42.674,44.8212
37,39.2628,40.0761,40.281,42.3843
33,37.3754,38.1822,39.0043,41.4963
16,31.9541,32.7955,36.5912,41.5698
19,24.0471,25.1396,26.8451,30.4756
50,28.007,29.2513,24.8721,21.6994
38,40.2381,40.8287,41.5514,41.8291
36,40.9425,41.9538,42.5405,46.0994
26,35.5336,36.4264,38.4904,42.5318
28,31.0202,31.9767,32.6498,36.1356
29,31.7642,29.6018,28.9361,29.9355
51,36.9353,34.8708,29.9671,27.7077
45,45.6479,43.7007,42.1992,40.8418
29,44.0789,42.6973,44.5627,46.5069
27,35.3628,33.7891,34.1958,36.1512
21,29.878,28.2827,29.3969,31.4764
10,24.4366,23.1307,25.9972,29.3968
27,21.5049,21.0286,19.7352,19.611
27,26.9016,25.7476,25.5134,25.5947
46,34.1381,32.9387,29.1624,27.2669
34,40.2799,38.9613,39.3379,39.5042
30,37.9066,36.9886,37.5225,39.1844
24,32.3436,31.382,32.4741,34.3117
25,28.8924,28.1342,28.4999,29.7525
33,29.628,28.9563,27.7438,27.4232
25,31.8387,31.0346,32.0946,33.2944
41,32.9782,32.4419,29.8128,28.8888
20,34.3666,33.6063,36.4333,38.5426
13,26.6466,26.3789,29.134,32.8303
41,24.6031,24.9933,21.4764,18.8653
40,35.6991,35.0815,33.7495,32.0674
38,40.6013,40.3431,39.9735,40.4708
29,37.6411,37.4404,38.6539,40.4442
45,36.2681,36.1907,33.3273,32.4183
45,41.6366,41.377,39.8494,38.6367
30,41.8795,41.9217,43.8907,46.0621
38,36.6625,36.8216,35.6394,36.4655
67,42.9222,42.9207,36.3733,31.8982
31,50.1011,50.0965,54.4011,56.1801
41,42.2054,42.8347,41.7859,43.9574
35,37.9806,38.1245,38.3286,38.9028
53,40.9067,41.2622,37.5194,36.1307
23,41.7413,41.9549,46.0079,48.9153
18,30.9063,31.571,33.9808,38.7385
20,22.6354,23.5778,24.8642,26.0968
22,22.8657,23.8535,24.8614,25.3901
19,23.5634,24.4704,26.2278,27.5923
32,25.2,26.2432,25.217,24.6984
17,27.4667,28.1181,31.0083,33.1897
27,25.3595,26.4117,26.31,27.6908
18,24.9133,25.8214,28.1387,29.7545
16,22.5231,23.6715,25.8182,28.4164
32,22.9331,24.37,23.1725,22.1336
20,27.3291,28.1801,30.4711,32.0743
35,28.245,29.3644,27.8776,28.5432
30,31.5178,32.3357,32.902,33.7009
32,32.8078,33.7698,33.6968,35.7255
32,32.6467,33.5881,33.6168,35.2379
42,35.0635,36.0357,34.088,34.5025
35,38.206,39.0786,39.4753,41.2496
45,39.1361,40.1894,38.0865,39.3158
48,42.7758,43.6968,41.872,42.1673
31,42.7797,43.821,46.0182,49.8092
17,32.9912,34.1861,37.3874,43.6369
41,27.8858,29.2792,26.3279,26.5918
21,31.758,32.6678,35.4882,38.1523
35,30.6125,31.891,30.4697,33.346
30,31.6857,32.7394,33.2669,34.9883
24,31.203,32.3728,33.8125,38.0636
28,28.2573,29.523,29.6168,32.5176
34,31.7455,29.8099,27.7679,28.1702
26,33.5982,31.6501,31.7941,33.5749
19,29.6992,28.0455,29.0858,31.9696
44,29.7577,28.5183,23.9919,22.5003
62,43.2279,41.3812,35.142,31.1458
51,53.6214,52.5343,51.4927,49.9003
59,53.9802,53.2959,50.0264,48.1839
44,52.1777,51.3697,51.6992,51.5895
53,49.1228,48.4556,45.4202,44.419
44,48.2094,47.337,46.6375,46.2817
44,46.0188,45.3682,43.9485,44.0857
30,41.3594,40.5928,41.6755,43.5039
31,35.1939,34.5374,34.0255,35.6039
36,33.6706,32.9793,31.3128,31.3602
